category,Business Name,phone,address,website,member_since,Status
career-management,Complete Candidate,,"80 Theodore Fremd Avenue, Rye, NY 10580",https://www.completecandidate.com/,,Processed
carsharing-ridesharing,Turo,,,https://www.turo.com/,Member Since: 2024,Processed
catering,Abigail Kirsch,,"81 Highland Avenue, Tarrytown, NY 10591",https://www.abigailkirsch.com/,Member Since: 1986,Processed
catering,Ben & Jerry's - Mount Kisco,,"639 E Main Street, Mount Kisco, NY 10549",https://www.benjerry.com/mtkisco,Member Since: 2019,Processed
catering,DeCicco & Sons,,"43 Fifth Ave, Pelham, NY 10803",https://www.deciccoandsons.com/,Member Since: 2017,Processed
catering,Golden Meals,,"73 E Railroad Ave, West Haverstraw, NY 10993",https://www.goldenmeals.co/,Member Since: 2023,Processed
catering,Ladle of Love,,"18 Palmer Avenue, Bronxville, NY 10708",https://www.ladleoflove.com/,Member Since: 2021,Processed
catering,"NY Hospitality Group - Sam's of Gedney Way, Caperberry Events & Great American BBQ Co",(914) 949-3543,"NY Hospitality Group - Sam's of Gedney Way, Caperberry Events & Great American BBQ Co",https://www.nyhgroup.com/,Member Since: 1997,Processed
catering,The Surf Club On The Sound,,"280 Davenport Avenue The Surf Club, New Rochelle, NY 10805",https://www.thesurfclubonthesound.com/,Member Since: 2019,Processed
catering,Toth Event Staffing,,"11 Madison Avenue, Valhalla, NY 10595",https://www.totheventstaffing.com/,Member Since: 2023,Processed
catering,VIP Country Club,,"600 Davenport Avenue, New Rochelle, NY 10805",https://www.vipcountryclub.com/,Member Since: 2017,Processed
catering,"Walter's Hot Dogs, Inc.",,"937 Palmer Avenue, Mamaroneck, NY 10543",https://waltershotdogs.com/,Member Since: 2016,Processed
catering,Glen Island Harbour Club,(914) 636-6500,"50 Glen Island Park, New Rochelle, NY 10805",https://www.gi-hc.com/,Member Since: 2001,Processed
catering,Honey Baked Ham of White Plains,,"57 N Central Ave, Hartsdale, NY 10530",https://www.honeybaked.com/stores/2710,Member Since: 2018,Processed
catering,Ice Cream Emergency Westchester,,"201 Montross Rd, Yorktown Heights, NY 10598",https://www.icecreamemergency.com/,Member Since: 2022,Processed
catering,Luna Gourmet Catering Co.,,"Elmsford, NY 10523",https://www.lunacateringco.com/,,Processed
catering,Penny Lick Ice Cream Company,,"580 Warburton Avenue, Hastings on Hudson, NY 10706",https://www.pennylickicecream.com/,Member Since: 2019,Processed
catering,Trump National Golf Club Westchester,,"100 Shadow Tree Lane, Briarcliff Manor, NY 10510",https://www.trumpnationalwestchester.com/,Member Since: 2024,Processed
cemeteries,Ferncliff Cemetery Association,(914) 693-4700,"280 - 284 Secor Road, Hartsdale, NY 10530",https://www.ferncliffcemetery.com/,Member Since: 1994,Processed
cemeteries,The Kensico Cemetery,(914) 949-0347,"273 Lakeview Avenue P.O. Box 7, Valhalla, NY 10595",https://www.kensico.org/,Member Since: 2001,Processed
cemeteries,The Woodlawn Cemetery & Conservancy,(914) 879-1714,,https://www.woodlawn.org/,Member Since: 2024,Processed
chambers-of-commerce,BCNYS The Business Council of New York State Inc.,,BCNYS The Business Council of New York State Inc.,,Member Since: 2024,Processed
chambers-of-commerce,Westchester Hispanic Chamber of Commerce,,"455 Tarrytown Road, Suite 1382, White Plains, NY 10607",https://www.whccny.com/,Member Since: 2021,Processed
chambers-of-commerce,Hudson Valley Gateway Chamber of Commerce,(914) 737-3600,"One South Division Street, Peekskill, NY 10566",https://www.hvgatewaychamber.com/,Member Since: 2005,Processed
chambers-of-commerce,Manhattan Chamber of Commerce,(212) 473-7875,"575 Fifth Avenue 14th Floor, New York, NY 10017",https://www.manhattancc.org/,Member Since: 2007,Processed
chambers-of-commerce,Port Chester/Rye Brook/Rye Town Chamber of Commerce,,"222 Grace Church Street Suite 301A, Port Chester, NY 10573",https://www.pcrbchamber.com/,Member Since: 2024,Processed
chambers-of-commerce,Putnam County Business Council,(845) 228-8595,"593 Route 6, Mahopac, NY 10541",https://www.putnamcountybusinesscouncil.com/,Member Since: 2015,Processed
"chef-services,-cooking-classes",Zwilling Cooking Studio,,"270 Marble Avenue, Pleasantville, NY 10570",https://www.zwillingcookingstudio.com/,Member Since: 2024,Processed
child-care,"Child Care Council of Westchester, Inc.",(914) 761-3456,"313 Central Park Avenue Suite 4, Scarsdale, NY 10583",https://www.childcarewestchester.org/,Member Since: 2001,Processed
child-care,Lightbridge Academy of Scarsdale,,"529 Central Park Avenue, Scarsdale, NY 10583",https://www.lightbridgeacademy.com/scarsdale-ny,Member Since: 2022,Processed
child-care,Rye YMCA,,"21 Locust Ave, Rye, NY 10580",https://www.ryeymca.org/,Member Since: 2023,Processed
child-care,"Y-COP of Mount Vernon, Inc.",,"227 East Lincoln Ave, Mount Vernon, NY 10552",https://facebook.com/yopmvny,Member Since: 2019,Processed
child-care,YMCA of Central & Northern Westchester,(914) 287-2021,"148 Hamilton Avenue, White Plains, NY 10601",https://www.ymca-cnw.org/,Member Since: 2003,Processed
child-care,Country Childrens Center,,"PO Box 91, Katonah, NY 10536",https://www.countrychildrenscenter.org/,Member Since: 2019,Processed
child-care,Kiddie Academy of White Plains,,"222 Bloomingdale Road Suite 108, White Plains, NY 10605",https://www.kiddieacademy.com/academies/white-plains/,Member Since: 2021,Processed
civil-engineering,"LaBella Associates, D.P.C.",,"1 N. Broadway Suite 803, White Plains, NY 10601",https://www.labellapc.com/,Member Since: 2016,Processed
civil-engineering,SESI Consulting Engineers,,,https://www.sesi.org/,Member Since: 2023,Processed
cleaning-&-janitorial-services,Anago Cleaning Systems,,"10 King Street, White Plains, NY 10604",https://www.anagocleaning.com/,Member Since: 2024,Processed
cleaning-&-janitorial-services,Banner Facility Services LLC,(914) 772-3813,"222 Purchase Street #343, Rye, NY 10580",https://www.banner-fs.com/,Member Since: 2025,Processed
cleaning-&-janitorial-services,Kencal Maintenance Corporation,,"399 Knollwood Road, White Plains, NY 10603",https://www.kencalmaintenance.com/,Member Since: 2023,Processed
cleaning-&-janitorial-services,Montano Wood Care Corp.,,"35 E. Grassy Sprain Road Suite 205, Yonkers, NY 10710",https://www.montanowood.com/,Member Since: 2019,Processed
cleaning-&-janitorial-services,New Crystal Restoration,,"109 S. Regent St., Port Chester, NY 10573",https://www.newcrystalrestoration.com/,Member Since: 2024,Processed
cleaning-&-janitorial-services,Shay Cleaning & Junk Removal,(914) 843-3929,"90 Florence ave , White Plains , NY 10607",,Member Since: 2024,Processed
cleaning-&-janitorial-services,SterileMed,,"540 North State Road Suite 1, Briarcliff Manor, NY 10510",https://www.sterilemed.org/,Member Since: 2023,Processed
cleaning-&-janitorial-services,"WOW! Building Maintenance Solutions, Inc.",,"96-98 Fulton Street 2nd Floor, White Plains, NY 10606",https://www.wowbmsolutions.com/,Member Since: 2018,Processed
cleaning-&-janitorial-services,"Apple Maintenance Services, Inc.",(914) 592-0002,"5 Westchester Plaza Suite 105, Elmsford, NY 10523",https://www.applemain.com/,Member Since: 2003,Processed
cleaning-&-janitorial-services,Bowerman Cleaning & Restoration,,"7 Intervale Street, White Plains, NY 10606",https://www.bowermanrestoration.com./,Member Since: 2023,Processed
cleaning-&-janitorial-services,CClean Commercial Cleaning,,"480 Bedford Road, Chappaqua, NY 10514",https://www.cleanishealthy.com/,Member Since: 2003,Processed
cleaning-&-janitorial-services,"Nelson Services Systems, Inc.",,,https://www.usernelson.com/,,Processed
cleaning-&-janitorial-services,Sano Office Care,,,https://www.sanoofficecare.com/,,Processed
cleaning-&-janitorial-services,STAR Building Services,,,https://www.starbuildingservices.com/,,Processed
"clothing,-fashion-&-accessories","Jane Wilson-Marquis, Inc.",,"212 Canopus Hollow Road, Putnam Valley, NY 10579",https://www.janewilsonmarquis.com/,Member Since: 2023,Processed
coaching---business,"Elite Coaching Services, Inc.",,"New York, NY 10010",https://www.amytrachter.com/,Member Since: 2024,Processed
coaching---business,360 Business Coach,,"2 Overhill Drive 4th Floor, Scarsdale, NY 10583",https://www.360businesscoach.com/,Member Since: 2024,Processed
coaching---business,Focal Point of Westchester,,,https://saulsarrett.focalpointcoaching.com/,Member Since: 2025,Processed
coaching---business,Win at Business AI,,"White Plains, NY 10603",https://www.winatbusiness.ai/,Member Since: 2013,Processed
coaching---business,WinWinWinMindset,(914) 471-2187,,https://www.winwinwinmindset.com/,Member Since: 2024,Processed
coaching---business,Fox Run Advisors/Pinnacle Business Guides,,,https://www.foxrunadvisors.com/,Member Since: 2022,Processed
coaching---business,Sandler,,"18 Bonnett Avenue, Larchmont, NY 10538",https://www.sandler.com/,,Processed
coaching---business,Soulful Prosperity Coach,,"Mahopac, NY 10541",https://www.jennifermaher.com/beyondlimits,Member Since: 2024,Processed
coaching---personal-&-executive,"Elite Coaching Services, Inc.",,"New York, NY 10010",https://www.amytrachter.com/,Member Since: 2024,Processed
coaching---personal-&-executive,Career Fixer,,"14 Soundview Ave. #59, White Plains, NY 10606",https://thecareerfixer.com/,Member Since: 2024,Processed
coaching---personal-&-executive,Coaching with Clairemarie,(914) 262-3430,"10 Seneca Lane, Pleasantville, NY 10570",https://www.clairemariemotta.com/,Member Since: 2024,Processed
coaching---personal-&-executive,COMPEL CEOs,,"Tarrytown, NY 10591",https://www.compelceos.com/,Member Since: 2024,Processed
coaching---personal-&-executive,"Hand & Partners, Inc.",(917) 992-8725,"Bedford, NY 10506",https://handandpartners.com/,Member Since: 2025,Processed
coaching---personal-&-executive,Patricia Stark Communications,(845) 596-1240,,https://www.patriciastark.com/,Member Since: 2022,Processed
coaching---personal-&-executive,Resolution Management,(914) 268-0772,"46 Lake Avenue Suite 2, Tuckahoe, NY 10707",https://www.resolutionmanagement.com/,Member Since: 2022,Processed
coaching---personal-&-executive,Shaping Success LLC,,"14 Harwood Court Suite 415, Scarsdale, NY 10583",https://www.shapingsuccessconsulting.com/,Member Since: 2021,Processed
coaching---personal-&-executive,Todd Nicholls LLC,,"37 Prescott Ave, White Plains, NY 10605",https://toddnicholls.com/,Member Since: 2025,Processed
coaching---personal-&-executive,"Elan Elite, Inc.",,"160 Theodore Fremd Avenue, Rye, NY 10580",https://www.elan-power.com/,,Processed
coaching---personal-&-executive,Fox Run Advisors/Pinnacle Business Guides,,,https://www.foxrunadvisors.com/,Member Since: 2022,Processed
coaching---personal-&-executive,"Strategy LIFT, LLC",,,https://www.strategyliftllc.com/,,Processed
collection-agencies,"Cavalry Portfolio Services, LLC",,,https://www.cavalryportfolioservices.com/,Member Since: 2019,Processed
colleges-universities,Berkeley College,,"3 East 43rd Street, New York, NY 10017",https://www.berkeleycollege.edu/,Member Since: 2008,Processed
colleges-universities,Fordham University - Westchester Campus,"The School of Professional and Continuing Studies (PCS) offers students a quality education in a small, personalized atmosphere that promotes individual growth and exploration. With campus locations in Manhattan, the Bronx and Westc","400 Westchester Avenue, West Harrison, NY 10604",https://www.fordham.edu/westchester,Member Since: 2003,Processed
colleges-universities,Mercy University,,"555 Broadway, Dobbs Ferry, NY 10522",https://www.mercy.edu/,Member Since: 2008,Processed
colleges-universities,Monroe University,,"434 Main Street, New Rochelle, NY 10801",https://www.monroeu.com/,Member Since: 1985,Processed
colleges-universities,New York Institute of Technology (NYIT),,New York Institute of Technology (NYIT),https://www.nyit.edu/,Member Since: 2018,Processed
colleges-universities,New York Medical College (NYMC),(914) 594-4531,New York Medical College (NYMC),https://www.nymc.edu/,Member Since: 2012,Processed
colleges-universities,Pace University,,"861 Bedford Road Goldstein Academic Center, Room 229, Pleasantville, NY 10570",https://www.pace.edu/,Member Since: 1976,Processed
colleges-universities,Sarah Lawrence College,,"1 Mead Way, Bronxville, NY 10708",https://www.sarahlawrence.edu/,Member Since: 2023,Processed
colleges-universities,SUNY Westchester Community College,(914) 606-6707,SUNY Westchester Community College,https://www.sunywcc.edu/,Member Since: 1982,Processed
colleges-universities,The College of Westchester (CW),,"325 Central Avenue, White Plains, NY 10606",https://www.cw.edu/,Member Since: 1983,Processed
colleges-universities,Touro College of Dental Medicine,,"19 Skyline Drive, Hawthorne, NY 10532",https://www.dental.touro.edu/,Member Since: 2018,Processed
colleges-universities,Manhattanville University,,"2900 Purchase Street, Purchase, NY 10577",https://www.mville.edu/,Member Since: 1986,Processed
colleges-universities,Iona University,,"715 North Avenue Advancement & External Affairs, New Rochelle, NY 10801",https://www.iona.edu/,Member Since: 1986,Processed
colleges-universities,Pace University - Elisabeth Haub School of Law,,"78 North Broadway, White Plains, NY",https://www.law.pace.edu/,Member Since: 2021,Processed
colleges-universities,"Purchase College, State University of NY",(914) 251-6010,"Purchase College, State University of NY",https://www.purchase.edu/about/,Member Since: 2007,Processed
commercial-lending,PCSB Bank,,"2651 Strang Blvd Suite 100, Yorktown Heights, NY 10598",https://www.pcsb.com/,Member Since: 2007,Processed
commercial-lending,The First Bank of Greenwich,,"500 Westchester Avenue , Port Chester , NY 10573",https://www.greenwichfirst.com/,Member Since: 2018,Processed
computers,"SeeQc, Inc.",(914) 592-1190,"175 Clearbrook Road, Elmsford, NY 10523",https://www.seeqc.com/,Member Since: 2020,Processed
conference-centers,"Louis V. Gerstner, Jr. Center for Learning - IBM",,"20 Old Post Road, Armonk, NY 10504",https://www.louisvgerstnerjrcenterforlearning.com/,Member Since: 2023,Processed
conference-centers,Windrose on Hudson,(914) 944-2160,"1 Shady Lane Farm Road, Ossining, NY 10592",https://www.windroseonhudson.com/,Member Since: 2024,Processed
construction,Callahan Construction Managers,,"360 Hamilton Ave 10th Floor, White Plains, NY 10601",https://www.callahan-inc.com/,Member Since: 2020,Processed
construction,Consigli Construction,(845) 635-1800,"199 West Road Suite 100, Pleasant Valley, NY 12569",https://www.consigli.com/ny,Member Since: 2011,Processed
construction,"DACK Consulting Solutions, Inc.",,"2 William Street Suite 202, White Plains, NY 10601",https://www.dackconsulting.com/,Member Since: 2023,Processed
construction,"Dawkins Development Group, Inc.",,"206 Ferris avenue, White Plains, NY 10603",https://www.dawkinsdevelopmentgroup.com/,Member Since: 2024,Processed
construction,Edgewood Contracting Corp.,,"26 S. Regent Street, Port Chester, NY 10573",https://www.edgewoodcontractingcorp.com/,Member Since: 2025,Processed
construction,HOLT Construction,(845) 283-1590,,,Member Since: 2025,Processed
construction,Kaila Construction Corporation,,"9 Broadway Suite 202, Hawthorne, NY 10532",https://www.kailacorp.com/,Member Since: 2023,Processed
construction,"MacQuesten Development, LLC",,"438 Fifth Avenue, Pelham, NY 10803",https://www.macquesten.com/,Member Since: 2013,Processed
construction,Recon Construction Corp.,,,https://www.reconconstructionco.com/,Member Since: 2024,Processed
construction,"Skycore Builders, Inc.",,"44 S Broadway 11th Floor - Ste1101, White Plains, NY 10601",https://www.skycorebuilders.com/,Member Since: 2023,Processed
construction,"Thalle Industries, Inc.",(914) 762-3415,"51 Route 100, Briarcliff Manor, NY 10510",https://www.thalleindustries.com/,Member Since: 2008,Processed
construction,The Building and Realty Institute of the Hudson Valley (BRI),,"80 Business Park Drive Suite 309, Armonk, NY 10504",https://www.buildersinstitute.org/,Member Since: 2017,Processed
construction,Tilcon,,"162 Old Mill Road, West Nyack, NY 10994",https://www.tilconny.com/,Member Since: 2013,Processed
construction,Valencia Work Group,(914) 906-8215,"251 Sickles Ave, New Rochelle, NY 10801",,Member Since: 2022,Processed
construction,"Yonkers Contracting Company, Inc.",,"969 Midland Avenue, Yonkers, NY 10704",https://www.yonkerscontractingco.com/,Member Since: 2022,Processed
construction,A.G. Williams Painting Company,,"411 Fifth Ave, Pelham, NY 10803",https://www.agwilliamspainting.com/,Member Since: 2022,Processed
